,pr-0,pr-1,pr-2,pr-3,ar-0,ar-1,ar-2,ar-3,pid,class-0-latency,class-1-latency,class-2-latency,class-3-latency,class-0-bw,class-1-bw,class-2-bw,class-3-bw
759,97.0,81.0,98.0,92.0,16.0,15.0,17.0,18.0,5122.0,1.489622,15.425291,37.217739,42.153179,7314.624841999983,130386.3382259999,38221.46889699998,33782.50596599993
760,82.0,54.0,74.0,91.0,9.0,14.0,7.0,49.0,7852.0,1.492866,25.068838,39.999847,10.824983,7313.270594999995,90920.09544200002,33723.98374000002,75867.57660699986
761,23.0,68.0,77.0,92.0,2.0,16.0,13.0,31.0,5574.0,1.5047730000000001,18.732182,37.339314,25.538372,7314.00970399999,111528.0867079998,37831.39704399995,53037.74834499999
762,61.0,98.0,66.0,93.0,6.0,20.0,37.0,6.0,7242.0,1.492957,16.256069,19.640614,58.227177,7315.306697999992,125551.88654900008,60918.335938,15660.014149999968
763,73.0,86.0,46.0,37.0,29.0,37.0,17.0,11.0,5549.0,1.4894669999999999,14.412525,34.706692,55.069248,7316.227012999985,137898.57866200065,40978.36015499991,23237.35239800005
764,74.0,95.0,83.0,20.0,30.0,26.0,37.0,1.0,5373.0,1.489246,15.119941,19.670448,53.209965,7315.321003999968,132853.01684600004,60948.01423299996,8216.676738999986
765,100.0,98.0,100.0,84.0,6.0,26.0,26.0,18.0,4775.0,1.494775,16.5952,31.377846,41.913029,7314.224279999981,123541.38851400006,45483.112329999865,33758.71656199999
766,89.0,99.0,68.0,82.0,28.0,33.0,11.0,5.0,7528.0,1.490516,11.0542,44.331009,66.672333,7316.737223999988,154945.26865200026,31499.934214000008,14200.253534999963
767,72.0,88.0,65.0,93.0,10.0,18.0,13.0,21.0,4677.0,1.489395,14.376003,50.31086,37.723999,7312.192948999969,137567.91590400005,26634.58347900001,38252.55393800006
768,33.0,74.0,66.0,89.0,3.0,27.0,15.0,23.0,4594.0,1.502781,17.04443,34.749462,34.818867,7316.370043999983,120434.41772300054,40747.66160800007,41283.55029699995
769,79.0,81.0,69.0,94.0,8.0,9.0,22.0,27.0,7160.0,1.491377,18.004734,36.695133,29.823845,7310.600312999994,116059.90884700022,39560.72808400006,47200.10757600012
770,17.0,60.0,98.0,98.0,9.0,3.0,19.0,60.0,4535.0,1.492836,30.611809,39.705627,6.138952,7304.487244999979,78653.71229699989,36103.21523800004,84959.27333599985
771,68.0,100.0,57.0,88.0,26.0,37.0,20.0,10.0,6697.0,1.48927,13.310163,39.788898,56.735622,7312.989282999988,143752.14578499994,36727.194757999925,21705.536845
772,89.0,90.0,23.0,98.0,21.0,23.0,0.0,50.0,5171.0,1.4891269999999999,17.894093,13.022894,10.379942,7308.483136999981,117542.99160200023,6627.85058899997,76677.24610799996
773,99.0,46.0,98.0,94.0,0.0,11.0,42.0,31.0,4944.0,1.543459,30.65889,14.40609,24.566666,7317.090074999991,77407.82739399985,69374.89510300018,54524.941424999946
774,82.0,43.0,87.0,74.0,19.0,15.0,23.0,30.0,5341.0,1.490085,31.947884,12.713207,24.998653,7316.460678999975,74345.17858900008,72620.65409500015,53867.559445999956
775,90.0,98.0,91.0,77.0,17.0,26.0,24.0,17.0,5317.0,1.4893049999999999,15.836802,33.984726,43.530144,7310.776741999981,127977.19475400021,42549.2763730001,32255.34438400004
776,81.0,98.0,93.0,76.0,18.0,18.0,18.0,0.0,6176.0,1.490359,11.305331,35.434784,66.609879,7319.574355999992,153650.79403100017,40470.66687999988,6692.438190999963
777,69.0,97.0,30.0,100.0,15.0,26.0,7.0,21.0,5269.0,1.489554,12.838626,60.330147,37.924622,7311.539678999986,146429.1143389999,17214.078910999982,38298.707022999835
778,100.0,54.0,89.0,86.0,11.0,10.0,17.0,16.0,5912.0,1.490141,25.051542,10.978309,41.320049,7313.041744999986,90984.7545799998,75796.73289200017,33750.13824799994
779,100.0,85.0,98.0,95.0,27.0,23.0,27.0,18.0,5896.0,1.489229,16.83519,30.154377,41.960388,7313.995411999988,122032.2561140004,46970.64403899999,33755.13552800005
780,30.0,49.0,72.0,75.0,5.0,15.0,2.0,44.0,8099.0,1.4958749999999998,27.915915,29.098982,13.998187,7315.931345999992,83454.25604200018,47302.799252000186,70550.99012399989
781,79.0,65.0,71.0,100.0,2.0,26.0,10.0,10.0,6551.0,1.49994,19.949648,14.083677,52.375824,7313.556729999991,107302.52264500002,70256.61466800002,23404.66019499995
782,94.0,98.0,89.0,56.0,18.0,24.0,25.0,16.0,5033.0,1.488963,15.903486000000001,32.618671,45.162769,7311.067593999982,127944.1118260004,44031.88705100014,30753.56485000009
783,42.0,91.0,88.0,71.0,8.0,20.0,29.0,0.0,7071.0,1.490535,13.437464,26.498333,64.373405,7314.69633299998,143220.93487200016,51679.06282500003,6824.359947999954
784,30.0,85.0,95.0,92.0,3.0,15.0,16.0,14.0,6064.0,1.49606,14.595078,37.360531,48.705048,7314.505605999988,136360.00635399955,38099.684707000044,27753.481878000017
785,74.0,76.0,95.0,100.0,6.0,6.0,29.0,33.0,4645.0,1.49437,23.230364,27.792349,23.551811,7316.427261999995,96982.21683699999,49863.576917999955,55883.0356730001
786,94.0,62.0,30.0,62.0,22.0,11.0,5.0,14.0,7714.0,1.490022,21.040651,26.695772,29.120398,7314.410247999978,102846.91811900005,51247.56812900004,48483.44321399997
787,86.0,41.0,45.0,55.0,25.0,13.0,4.0,7.0,5441.0,1.489877,33.405746,13.425712,22.071123,7317.891157999991,71392.19761199996,71056.704502,58454.108259999986
788,99.0,89.0,80.0,83.0,26.0,12.0,20.0,26.0,7119.0,1.489175,17.146788,39.624691,30.913359,7312.178635999984,120516.60541299985,36598.62996799987,45720.992087000035
789,74.0,76.0,98.0,89.0,0.0,32.0,29.0,14.0,5590.0,1.52624,16.818928,25.705986,48.573036,7310.729079999968,122098.82259199976,52336.964625999964,27941.78006900004
790,83.0,96.0,99.0,24.0,6.0,11.0,29.0,2.0,5049.0,1.4908679999999999,13.598452,27.964077,60.678432,7316.169784999991,142365.65591300008,49955.84010099989,9682.703048999994
791,16.0,81.0,69.0,71.0,6.0,19.0,23.0,24.0,5325.0,1.496223,17.315247,35.347439,33.368492,7312.655488999981,119016.18003100013,41061.04378100006,42750.72574300002
792,37.0,76.0,95.0,65.0,11.0,27.0,16.0,1.0,7788.0,1.489742,16.644751,15.498275,58.878086,7315.654797999995,123578.61995500003,67923.93207299996,9465.990092999991
793,86.0,39.0,86.0,80.0,26.0,5.0,22.0,21.0,6128.0,1.490707,35.025234,6.17389,29.891504,7323.927929999987,68377.76184399994,84599.00854599997,45655.01212499994
794,100.0,79.0,95.0,97.0,24.0,18.0,25.0,29.0,4669.0,1.489808,19.713264,32.661739,27.655525,7313.995370999968,108670.76872599982,44011.13033299995,50127.91631099999
795,92.0,33.0,90.0,83.0,23.0,5.0,28.0,14.0,6160.0,1.492666,40.011372,3.372383,27.509571,7331.428569999991,59856.734330000014,90960.65524000014,45220.427493
796,64.0,62.0,81.0,96.0,11.0,8.0,18.0,22.0,7844.0,1.489665,21.024052,20.822321,35.884628,7310.771992999978,102797.73235699962,59020.41913900011,40392.880432999984
797,79.0,78.0,70.0,94.0,28.0,28.0,0.0,21.0,5697.0,1.490109,16.101402,37.488609,37.666531,7316.727669999986,126511.93142699961,37653.33176999998,38285.269750000036
798,100.0,88.0,92.0,28.0,22.0,7.0,17.0,4.0,7471.0,1.489363,13.980217,28.989243,62.82716,7314.333960999988,140874.12834700017,48112.36384599985,12806.625363999929
799,63.0,74.0,78.0,44.0,33.0,20.0,5.0,7.0,7828.0,1.48939,17.075565,18.404791,58.877857,7319.3025969999835,120594.59684500047,62959.41354299997,17997.503293000012
800,90.0,80.0,85.0,74.0,25.0,19.0,21.0,23.0,7031.0,1.489058,16.60343,38.049004,34.689869,7309.799206999986,123449.48290200009,38130.488393000065,41251.001374
801,46.0,84.0,39.0,83.0,15.0,12.0,13.0,29.0,5599.0,1.489643,16.133171,50.48122,27.735647,7312.417051999985,126477.40363700023,26090.488441999983,50132.594155999934
802,78.0,77.0,83.0,100.0,8.0,18.0,11.0,35.0,5221.0,1.492516,17.161964,53.295597,21.574984,7318.735181999969,120333.49038299984,23371.124275999977,58696.06023800002
803,100.0,80.0,92.0,70.0,34.0,24.0,33.0,7.0,6370.0,1.488747,16.006025,22.310665,58.723373,7312.779457999995,127493.5960849999,57099.199257999964,17551.813142999956
804,96.0,68.0,94.0,92.0,6.0,13.0,9.0,23.0,5944.0,1.4921600000000002,18.71328,27.83065,34.754559,7312.240658000003,111672.93545099969,49345.74130399985,41428.53265600011
805,99.0,82.0,85.0,91.0,29.0,21.0,17.0,24.0,6518.0,1.48976,15.972133,44.002312,33.413433,7311.763804999991,127735.0139860001,32298.917761000026,42728.71020699992
806,37.0,64.0,99.0,100.0,12.0,12.0,27.0,2.0,7176.0,1.491112,20.58923,8.945683,51.322624,7316.164975999975,105906.69632300008,79698.32420300003,13891.572968999964
807,79.0,64.0,86.0,47.0,0.0,14.0,49.0,22.0,7520.0,1.543815,27.742378,10.809006,35.903973,7314.305336999988,85424.38028200011,75545.77824599983,40214.25243700006
808,32.0,100.0,77.0,78.0,5.0,24.0,8.0,18.0,5771.0,1.493372,12.398289,60.334583,42.513847,7314.491292999984,149065.05110299992,18908.338535999977,33767.87663400004
809,44.0,56.0,70.0,92.0,7.0,1.0,16.0,48.0,6330.0,1.494196,24.8451,40.72229,11.415973,7313.108478999982,92163.55802199982,33950.14764099999,74799.07989600008
810,18.0,68.0,92.0,72.0,4.0,21.0,28.0,17.0,5309.0,1.499866,18.826122,21.641373,43.517124,7317.76714499999,111471.06171399988,57900.22852400003,32769.04104899997
811,62.0,52.0,71.0,66.0,15.0,9.0,11.0,18.0,7762.0,1.490426,26.176956,10.988332,38.503952,7317.705203999961,87984.58103600002,75773.96392299983,36807.49413999995
812,58.0,70.0,63.0,90.0,6.0,27.0,29.0,27.0,6492.0,1.499885,20.510107,27.755861,29.775948,7312.254978999991,105727.77746499989,49831.385613000006,47274.456027999964
813,61.0,29.0,78.0,87.0,21.0,6.0,25.0,14.0,7210.0,1.49327,43.850357,3.0571,24.577938,7330.975603999988,53941.91263800008,91863.71804899989,49734.964391999834
814,99.0,55.0,57.0,58.0,36.0,1.0,0.0,13.0,8059.0,1.490771,24.498566,9.902344,44.438686,7319.030797999968,92488.31272299978,77798.25684200002,29888.205517999962
815,76.0,99.0,97.0,89.0,0.0,30.0,24.0,22.0,7804.0,1.5274459999999999,17.126612,33.942543,35.998199,7312.788993999993,120526.75722200022,42527.55169800007,39732.87108900004
816,40.0,66.0,92.0,91.0,12.0,31.0,29.0,12.0,6096.0,1.4896129999999999,19.579674,16.099598,50.450001,7311.286958999971,108705.42051500006,66742.54892599999,25939.970050999993
817,90.0,79.0,84.0,77.0,8.0,8.0,36.0,39.0,4751.0,1.494769,30.690828,20.617498,18.011602,7310.905458999982,78186.63121299991,59633.53632199998,64142.87564600004
818,80.0,76.0,81.0,86.0,2.0,18.0,0.0,32.0,5723.0,1.500205,16.587978,51.273228,24.531816,7320.780783999989,123478.96097100007,24224.17159500004,54458.51806199992
819,49.0,81.0,59.0,70.0,7.0,31.0,17.0,39.0,6965.0,1.499633,20.480045,44.05484,17.990253,7314.844188999981,106159.13868900038,32105.517383999893,64108.8247179999
820,37.0,98.0,51.0,98.0,1.0,6.0,21.0,47.0,7990.0,1.5169709999999998,26.135689,38.073002,12.083673,7303.948416999971,89780.07318799967,38085.823046999976,73701.46748400005
821,35.0,97.0,68.0,99.0,12.0,37.0,23.0,7.0,6615.0,1.48949,13.258237,35.452759,61.480778,7318.110531000008,143733.83995399936,41185.40284500002,17187.59537799999
822,54.0,87.0,40.0,49.0,22.0,32.0,11.0,18.0,5516.0,1.489759,14.222667,46.280636,42.674786,7313.818965999968,139074.57830699993,29309.4348449999,33766.11234799991
823,87.0,90.0,73.0,98.0,21.0,12.0,20.0,26.0,5357.0,1.489545,17.183887,39.659317,30.911051,7309.560815999979,120532.97996299993,36581.25878999986,45706.65359200006
824,36.0,96.0,52.0,94.0,10.0,56.0,16.0,12.0,6314.0,1.491355,12.786589,46.134167,53.494762,7310.915020999998,146356.13918700026,30885.996828999974,24746.432292000027
825,55.0,45.0,54.0,83.0,4.0,11.0,14.0,24.0,5481.0,1.495339,30.550440000000002,10.4665,30.444157,7314.43408599999,77391.01409100016,76729.04487899995,46286.76413200022
826,95.0,98.0,50.0,99.0,21.0,20.0,11.0,23.0,7055.0,1.489657,14.328979,54.153225,34.933395,7314.863252999978,138135.44274100006,23105.778672000037,41259.26489200007
827,97.0,87.0,97.0,49.0,20.0,23.0,14.0,11.0,7974.0,1.489071,14.063148,36.098278,53.581535,7312.741294999982,139396.35278999995,39373.87944199994,23223.419203000038
828,95.0,59.0,50.0,82.0,19.0,8.0,9.0,17.0,4934.0,1.489823,22.391802,14.723017,41.989391,7316.350970999981,98405.72356499983,69108.27160700016,33816.21835199985
829,30.0,79.0,95.0,92.0,0.0,7.0,22.0,21.0,5457.0,1.507156,16.480152,36.104511,37.48782,7315.063516999977,124405.0407159999,40056.09036400004,38274.598124999895
830,100.0,59.0,84.0,99.0,31.0,17.0,22.0,15.0,8014.0,1.489924,22.405476,13.356919,44.437321,7314.691596999978,98391.65211399984,71457.01883299994,31169.57190600005
831,87.0,54.0,12.0,96.0,0.0,19.0,5.0,65.0,5936.0,1.556586,26.187632,50.239288,4.950319,7305.564900999974,90213.69936099989,20513.558396999993,88012.78588400023
832,29.0,98.0,85.0,88.0,10.0,24.0,29.0,26.0,7706.0,1.491785,20.072849,27.768719,30.945372,7314.324419999975,107253.72313200028,49849.243151999966,45712.075236000084
833,92.0,77.0,99.0,39.0,15.0,20.0,38.0,7.0,7626.0,1.489283,17.136209,18.448067,57.956966,7312.536283999988,121483.7026699996,62642.67444099987,17776.23172299998
834,96.0,60.0,77.0,64.0,31.0,21.0,6.0,11.0,4661.0,1.490297,21.944285999999998,11.575027,48.991249,7316.527392999984,99910.99837399994,74699.81191200012,25906.48174800006
835,98.0,85.0,83.0,82.0,19.0,10.0,16.0,18.0,4612.0,1.489052,14.847791,42.514431,42.175755,7314.724943999991,135339.7417020001,33298.46860000004,33758.935921000026
836,24.0,83.0,73.0,88.0,11.0,30.0,27.0,27.0,6844.0,1.4920900000000001,19.674986,30.167665,29.807474,7316.751513999996,108683.61472300004,46927.78585999995,47198.39572599992
837,100.0,100.0,82.0,100.0,12.0,17.0,12.0,17.0,5057.0,1.489709,13.068489,53.199783,44.159153,7317.814863999987,145094.318398,24766.807561999944,32262.434962000014
838,23.0,83.0,60.0,52.0,6.0,22.0,11.0,10.0,4717.0,1.491024,15.042554,29.995434,56.299461,7311.625516999997,133822.0453270001,46540.69424300008,21808.795935999995
839,55.0,94.0,48.0,75.0,17.0,14.0,13.0,27.0,6029.0,1.489527,15.559181,50.510326,29.909845,7313.780820999968,129403.80092600016,26082.434676000077,47209.26760400006
840,88.0,95.0,100.0,81.0,12.0,19.0,19.0,9.0,6290.0,1.489312,12.960857,40.918911,56.78978,7314.286260999976,146222.6581719999,35529.017448000035,20181.832297000034
841,76.0,81.0,35.0,61.0,23.0,17.0,6.0,10.0,8083.0,1.489175,15.418182999999999,27.846077,56.517891,7314.6582089999765,130909.51922399986,49374.9427609999,21876.23025099997
842,61.0,83.0,78.0,92.0,3.0,25.0,5.0,35.0,6575.0,1.5027400000000002,15.824486,61.915325,21.589273,7316.708573999986,129257.74572499994,14334.82650099997,58660.45954200016
843,64.0,70.0,40.0,51.0,0.0,35.0,0.0,31.0,7876.0,1.515742,18.010899,40.175636,25.521126,7315.826471999959,114635.86332299991,34658.34612400007,53049.44990299992
844,86.0,84.0,93.0,86.0,46.0,25.0,15.0,2.0,5731.0,1.489329,14.825516,22.852533,61.323036,7316.226981999976,135287.59480299999,56391.515734000146,10093.736665999995
845,61.0,94.0,100.0,86.0,21.0,29.0,30.0,17.0,7373.0,1.489816,17.361609,26.672861,43.427452,7316.961317999984,119153.51867399985,51267.03742000013,32264.37569400004
846,68.0,61.0,94.0,76.0,16.0,10.0,13.0,20.0,6322.0,1.489862,21.485657,18.409397,38.412884,7315.521277999986,101331.2864280002,62967.78682199991,37667.16004899991
847,85.0,69.0,89.0,21.0,36.0,35.0,17.0,6.0,8043.0,1.489182,18.630121,14.081224,57.350471,7315.4831339999955,113293.08987200042,70268.28286899989,17264.814365999988
848,98.0,83.0,96.0,28.0,25.0,22.0,25.0,4.0,5880.0,1.489012,15.066716,23.644674,61.389347,7312.593491999991,133672.4042999996,55164.74726000006,13026.404419999953
849,93.0,99.0,100.0,45.0,26.0,27.0,30.0,1.0,7495.0,1.489379,13.722466,26.95499,56.275558,7317.113893999985,142452.25428000028,51396.6560350001,8174.314561000001
850,98.0,43.0,59.0,94.0,61.0,15.0,5.0,16.0,4685.0,1.491017,31.997311,6.473748,33.903545,7319.784197999969,74424.76747200002,83969.24018500035,40461.63084900002
851,99.0,97.0,81.0,90.0,26.0,24.0,11.0,18.0,6989.0,1.489374,13.15823,55.110981,42.459454,7315.239978999981,145098.71960100034,23224.630379000002,33756.55171600007
852,47.0,72.0,74.0,91.0,7.0,26.0,6.0,28.0,5541.0,1.493724,17.507479,38.82053,28.753141,7316.34619399999,117565.89890499969,36183.51460600006,48692.64601800001
853,72.0,17.0,94.0,99.0,21.0,5.0,32.0,26.0,4565.0,1.494577,55.694893,3.044892,16.159241,7333.440832999977,36405.54904599997,91947.13116699956,66559.63897300005
854,79.0,92.0,68.0,90.0,18.0,20.0,10.0,33.0,7924.0,1.490268,16.301735,54.713287,23.499912,7318.968789999992,125096.75503300005,21559.505438999968,55835.86217899999
855,22.0,23.0,87.0,98.0,8.0,10.0,36.0,25.0,7642.0,1.496131,50.314323,3.4860569999999997,19.492474,7326.436090000004,44856.54832900018,90717.49209799999,60246.605849999956
856,37.0,39.0,90.0,89.0,3.0,1.0,34.0,22.0,5155.0,1.499639,35.033077,6.589993,29.374323,7322.4497320000155,68357.72990299998,83865.28969900023,46617.5127130001
857,68.0,99.0,81.0,84.0,16.0,9.0,19.0,28.0,7087.0,1.490229,17.443396,41.122936,28.73175,7319.002208999977,119058.40394400014,35087.67127600006,48655.78176300006
858,55.0,95.0,85.0,100.0,0.0,37.0,14.0,42.0,4816.0,1.5661619999999998,20.407938,48.587013,15.567124,7309.336719000002,106516.09422399984,27562.894811000027,67954.65945399994
859,70.0,98.0,56.0,88.0,19.0,12.0,9.0,14.0,6559.0,1.489339,11.695312,57.539078,49.912575,7316.908870999974,151839.92858799972,21665.625572999947,27750.778154000014
860,95.0,98.0,98.0,79.0,26.0,28.0,0.0,40.0,5904.0,1.490502,15.648598,42.623089,17.204323,7320.108463999987,129951.80606100001,6532.0778629999795,65442.600224
861,71.0,46.0,97.0,58.0,18.0,6.0,24.0,10.0,6152.0,1.493051,29.963396,4.886941,38.288208,7327.408810999974,79191.57981599998,87095.93295900009,31502.957347000007
862,99.0,53.0,99.0,85.0,26.0,6.0,16.0,6.0,5399.0,1.491871,25.726694,5.843115,43.83847,7321.958571999977,89697.74247199987,85227.90432900016,23456.964513999974
863,30.0,89.0,83.0,89.0,5.0,32.0,25.0,8.0,6543.0,1.4952649999999998,14.139697,32.216064,58.311382,7312.674536999988,138989.5153039999,44576.0822209999,18694.911010999993
864,59.0,89.0,35.0,94.0,0.0,46.0,19.0,3.0,5082.0,1.519139,13.674564,28.863411,71.46917,7312.760398999999,142251.26744000032,48114.56201799997,11370.878253999987
865,86.0,95.0,33.0,91.0,15.0,33.0,7.0,18.0,7168.0,1.4892729999999998,12.546311,59.053005,42.787281,7312.569643999974,148641.242959,19126.567874999986,33810.558295999916
866,86.0,33.0,79.0,78.0,22.0,2.0,16.0,19.0,5041.0,1.491508,40.107559,4.003171,26.874773,7322.402006999967,59651.75631000013,89156.36536500002,48089.85709800013
867,87.0,97.0,85.0,71.0,3.0,19.0,18.0,12.0,6038.0,1.495914,13.344235,42.834568,52.415432,7314.190875999982,143746.81000399988,33708.67254799995,24718.756659999974
868,54.0,91.0,69.0,81.0,8.0,17.0,14.0,20.0,5836.0,1.489947,14.285684,49.397308,39.194153,7309.6704949999785,138119.6927710004,27633.457190000037,36767.072660999926
869,53.0,97.0,51.0,74.0,8.0,40.0,5.0,34.0,7226.0,1.494344,15.406417,59.867764,22.539589,7317.566935999984,131044.40692200008,14018.201824999995,57250.928891
870,41.0,24.0,86.0,96.0,9.0,6.0,19.0,21.0,7479.0,1.494086,49.190697,3.176907,20.729971,7326.254882999989,46415.328962999876,91562.2139269999,57533.01624000001
871,95.0,95.0,48.0,24.0,37.0,32.0,13.0,7.0,6681.0,1.489595,12.11418,41.600689,63.466492,7315.068273999985,149908.09444800005,34076.07074599999,17234.172859000035
872,84.0,97.0,97.0,99.0,8.0,20.0,19.0,17.0,7136.0,1.49043,14.757233,41.190414,43.633675,7310.915059999973,135271.1391370003,35113.19156700001,32258.291217999966
873,43.0,76.0,81.0,84.0,19.0,33.0,1.0,21.0,6484.0,1.489694,16.446716,34.817825,37.576241,7313.78554699999,123532.78161200008,40619.45914200011,38293.33305600003
874,98.0,100.0,98.0,98.0,15.0,18.0,22.0,20.0,5106.0,1.489687,16.139187,36.668396,38.877262,7315.526049999989,126465.1965839996,39569.39222399999,36771.50249400002
875,93.0,94.0,35.0,53.0,30.0,24.0,4.0,7.0,7127.0,1.4898479999999998,12.423175,40.477657,63.868126,7317.471547999977,148916.45431099998,35083.79937299998,17309.122062000046
876,18.0,100.0,100.0,24.0,7.0,37.0,38.0,3.0,6649.0,1.49542,15.785741,18.774969,55.543285,7310.752888000005,128610.70634700022,62245.09237400001,11160.073288000012
877,92.0,76.0,85.0,99.0,27.0,10.0,28.0,24.0,4825.0,1.489396,18.968407,28.959009000000002,33.395565,7310.738608999993,111618.5855739999,48391.21819900006,42775.88842700007
878,62.0,96.0,99.0,96.0,8.0,26.0,11.0,25.0,7152.0,1.491598,14.767693,53.860218,32.221283,7310.628933999988,135258.69845799968,23073.358508000034,44237.48492099996
879,84.0,30.0,91.0,67.0,17.0,1.0,19.0,15.0,7317.0,1.492654,42.847424,3.20187,25.242929,7328.152687999985,55390.405655000104,91503.04793000007,48852.64396100026
880,63.0,99.0,75.0,100.0,10.0,26.0,7.0,27.0,7998.0,1.490035,14.31716,60.545338,29.945827,7316.441566999991,138115.95437799962,17072.72051799999,47215.805041
881,95.0,81.0,55.0,56.0,16.0,24.0,13.0,15.0,7892.0,1.489011,15.375952,33.529903,47.570507,7313.432754999957,130835.68099600043,42189.13555900011,29298.94447400003
882,86.0,82.0,85.0,96.0,18.0,21.0,24.0,28.0,5755.0,1.489203,19.010971,33.972904,28.750635,7316.679990999985,111616.00591299974,42531.42358399998,48672.289847999964
883,76.0,61.0,46.0,75.0,24.0,12.0,17.0,4.0,7103.0,1.4903659999999999,21.537745,12.846525,47.881355,7320.251493999991,101381.94085499996,72066.13541599996,27441.654177999982
884,83.0,90.0,99.0,25.0,6.0,17.0,29.0,1.0,7349.0,1.492017,13.618843,26.489361,62.132492,7315.964768999989,141883.38278400004,51612.954138999965,8300.681167000008
885,66.0,67.0,68.0,87.0,23.0,23.0,11.0,23.0,5449.0,1.48955,19.031199,26.742496,34.745041,7313.11324299997,110189.33292099994,50747.5805089998,41504.31156799989
886,61.0,98.0,94.0,92.0,34.0,42.0,18.0,2.0,5747.0,1.489906,11.414131,37.750366,64.070007,7317.452454999986,153191.29468599998,38044.19994499998,9683.270461999997
887,91.0,97.0,95.0,100.0,15.0,15.0,4.0,16.0,7602.0,1.489952,11.643581,61.005024,45.526943,7317.552608999971,152194.5714639995,18090.753520999933,30764.756216999987
888,92.0,68.0,38.0,31.0,33.0,16.0,5.0,8.0,4701.0,1.4900039999999999,18.85004,18.977377,48.207939,7319.750792999984,111721.95435699991,61936.51675099982,28190.555594000005
889,61.0,82.0,46.0,100.0,13.0,16.0,2.0,34.0,7594.0,1.490901,15.386106,62.559044,22.586296,7322.702454999966,131339.07792000007,13349.213594999947,57295.94227999996
890,96.0,99.0,99.0,76.0,6.0,20.0,20.0,14.0,6013.0,1.491825,14.321114,39.802662,48.550907,7310.223642999977,138190.8559899997,36631.94178999993,27735.290547000055
891,99.0,93.0,39.0,92.0,17.0,16.0,3.0,15.0,6346.0,1.48981,12.680695,52.276043,48.055668,7314.806004999996,147611.05533600022,24582.853295999994,29287.48130400002
892,85.0,92.0,74.0,74.0,31.0,30.0,6.0,1.0,5114.0,1.4900609999999999,12.917397,29.944363,74.692139,7316.074425999976,146350.48386199994,46810.61743899994,8268.122738000011
893,77.0,100.0,99.0,100.0,12.0,12.0,16.0,17.0,6468.0,1.489682,14.094911,46.173275,43.72821,7316.913646999988,139554.20496500065,30656.714428999934,32266.635879999947
894,33.0,94.0,86.0,96.0,9.0,15.0,26.0,13.0,7144.0,1.489895,15.406269,31.454004,50.029816,7315.330543999973,130914.3256729996,45498.84795400003,26212.220208999966
895,99.0,47.0,62.0,97.0,19.0,1.0,18.0,28.0,5285.0,1.48971,29.197506,14.031215,27.410038,7311.372789999984,80406.42741500006,70355.97323000005,50475.692729000075
896,44.0,25.0,50.0,53.0,4.0,14.0,28.0,35.0,6665.0,1.5080939999999998,47.688553,10.129607,12.853299,7327.799848999985,48386.14458599989,76967.58273199991,73195.5194270001
897,94.0,81.0,83.0,70.0,45.0,23.0,3.0,24.0,6452.0,1.490219,15.418465,46.251411,33.419609,7314.019260999992,130845.93298199995,28702.397335999925,42762.494104999816
898,61.0,99.0,91.0,61.0,9.0,20.0,28.0,8.0,6120.0,1.489569,14.662004,29.067907,57.123192,7311.167761999973,135337.147714,48447.1082549999,18668.26534399992
899,82.0,88.0,82.0,80.0,5.0,15.0,14.0,14.0,6338.0,1.492007,14.01803,41.637299,49.076221,7314.567601999975,140434.65615400023,33856.25837399999,27736.81164099997
900,100.0,91.0,90.0,57.0,26.0,23.0,7.0,15.0,6769.0,1.489817,13.283154,48.514996,47.377106,7315.2304019999765,144840.48844600003,27633.66222700001,29254.603396000082
901,56.0,56.0,95.0,72.0,10.0,23.0,43.0,15.0,6266.0,1.491228,24.065895,11.340175,43.214962,7311.358485999977,93703.08877300002,74981.47009700006,31960.644757000005
902,69.0,80.0,69.0,98.0,11.0,15.0,13.0,11.0,4860.0,1.489373,15.547532,27.780226,54.073318,7313.494747999984,129442.93499999988,49397.02510500002,23388.13304899997
903,64.0,97.0,98.0,88.0,3.0,12.0,33.0,36.0,6729.0,1.5113189999999999,26.982979,23.498211,20.611416,7317.0185719999845,86828.52269199956,55572.62424899987,60066.28035900003
904,97.0,68.0,79.0,69.0,26.0,18.0,22.0,12.0,7325.0,1.488894,18.920498,17.603508,51.064251,7311.625535999984,111700.73033500009,64259.2382529999,25662.50327999998
905,75.0,65.0,75.0,87.0,18.0,14.0,22.0,29.0,4800.0,1.490731,19.972849,30.801878,27.569244,7317.976988999969,106714.71597599977,45594.573003,50234.34163800003
906,100.0,79.0,97.0,94.0,11.0,18.0,12.0,24.0,6508.0,1.490533,15.791492,42.953903,33.424206,7312.1357209999815,127604.5989879998,32081.584926999985,42761.29722700001
907,87.0,93.0,97.0,63.0,23.0,1.0,35.0,13.0,7916.0,1.488977,17.617338,21.548828,49.728371,7312.088026999996,117925.68206999997,58264.81345599995,26231.77527900001
908,51.0,96.0,88.0,27.0,28.0,25.0,31.0,0.0,7698.0,1.488739,13.640683,25.77471,56.678185,7309.083987000003,142417.06848600038,52850.56591999998,6726.346069999981
909,71.0,71.0,87.0,97.0,13.0,9.0,21.0,21.0,5582.0,1.489732,17.838484,28.766369,37.630638,7317.552586999986,115897.53627000004,48137.660011000145,38424.84951699987
